"TIME","GEO","UNIT","MOT_NRG","ENGINE","Value"
"1991","Bulgaria","Number","Petroleum products","Total",":"
"1991","Bulgaria","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Bulgaria","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Bulgaria","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Bulgaria","Number","Diesel","Total",":"
"1991","Bulgaria","Number","Diesel","Less than 1 400 cm³",":"
"1991","Bulgaria","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Bulgaria","Number","Diesel","2 000 cm³ or over",":"
"1991","Czechia","Number","Total","Total",":"
"1991","Czechia","Number","Total","Less than 1 400 cm³",":"
"1991","Czechia","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Czechia","Number","Total","2 000 cm³ or over",":"
"1991","Czechia","Number","Petroleum products","Total",":"
"1991","Czechia","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Czechia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Czechia","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Czechia","Number","Diesel","Total",":"
"1991","Czechia","Number","Diesel","Less than 1 400 cm³",":"
"1991","Czechia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Czechia","Number","Diesel","2 000 cm³ or over",":"
"1991","Denmark","Number","Total","Total","1 594 000"
"1991","Denmark","Number","Total","Less than 1 400 cm³",":"
"1991","Denmark","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Denmark","Number","Total","2 000 cm³ or over",":"
"1991","Denmark","Number","Petroleum products","Total",":"
"1991","Denmark","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Denmark","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Denmark","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Denmark","Number","Diesel","Total",":"
"1991","Denmark","Number","Diesel","Less than 1 400 cm³",":"
"1991","Denmark","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Denmark","Number","Diesel","2 000 cm³ or over",":"
"1991","Germany (until 1990 former territory of the FRG)","Number","Total","Total","31 322 000"
"1991","Germany (until 1990 former territory of the FRG)","Number","Total","Less than 1 400 cm³",":"
"1991","Germany (until 1990 former territory of the FRG)","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Germany (until 1990 former territory of the FRG)","Number","Total","2 000 cm³ or over",":"
"1991","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","Total","27 057 000"
"1991","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","4 250 000"
"1991","Germany (until 1990 former territory of the FRG)","Number","Diesel","Less than 1 400 cm³",":"
"1991","Germany (until 1990 former territory of the FRG)","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Germany (until 1990 former territory of the FRG)","Number","Diesel","2 000 cm³ or over",":"
"1991","Estonia","Number","Total","Total","261 086"
"1991","Estonia","Number","Total","Less than 1 400 cm³",":"
"1991","Estonia","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Estonia","Number","Total","2 000 cm³ or over",":"
"1991","Estonia","Number","Petroleum products","Total",":"
"1991","Estonia","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Estonia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Estonia","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Estonia","Number","Diesel","Total",":"
"1991","Estonia","Number","Diesel","Less than 1 400 cm³",":"
"1991","Estonia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Estonia","Number","Diesel","2 000 cm³ or over",":"
"1991","Ireland","Number","Total","Total","836 583"
"1991","Ireland","Number","Total","Less than 1 400 cm³",":"
"1991","Ireland","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Ireland","Number","Total","2 000 cm³ or over",":"
"1991","Ireland","Number","Petroleum products","Total",":"
"1991","Ireland","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Ireland","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Ireland","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Ireland","Number","Diesel","Total",":"
"1991","Ireland","Number","Diesel","Less than 1 400 cm³",":"
"1991","Ireland","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Ireland","Number","Diesel","2 000 cm³ or over",":"
"1991","Greece","Number","Total","Total","1 777 000"
"1991","Greece","Number","Total","Less than 1 400 cm³",":"
"1991","Greece","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Greece","Number","Total","2 000 cm³ or over",":"
"1991","Greece","Number","Petroleum products","Total",":"
"1991","Greece","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Greece","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Greece","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Greece","Number","Diesel","Total",":"
"1991","Greece","Number","Diesel","Less than 1 400 cm³",":"
"1991","Greece","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Greece","Number","Diesel","2 000 cm³ or over",":"
"1991","Spain","Number","Total","Total","12 537 000"
"1991","Spain","Number","Total","Less than 1 400 cm³",":"
"1991","Spain","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Spain","Number","Total","2 000 cm³ or over",":"
"1991","Spain","Number","Petroleum products","Total",":"
"1991","Spain","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Spain","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Spain","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Spain","Number","Diesel","Total",":"
"1991","Spain","Number","Diesel","Less than 1 400 cm³",":"
"1991","Spain","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Spain","Number","Diesel","2 000 cm³ or over",":"
"1991","France","Number","Total","Total","23 810 000"
"1991","France","Number","Total","Less than 1 400 cm³",":"
"1991","France","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","France","Number","Total","2 000 cm³ or over",":"
"1991","France","Number","Petroleum products","Total",":"
"1991","France","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","France","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","France","Number","Petroleum products","2 000 cm³ or over",":"
"1991","France","Number","Diesel","Total","4 275 000"
"1991","France","Number","Diesel","Less than 1 400 cm³",":"
"1991","France","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","France","Number","Diesel","2 000 cm³ or over",":"
"1991","Croatia","Number","Total","Total","735 650"
"1991","Croatia","Number","Total","Less than 1 400 cm³",":"
"1991","Croatia","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Croatia","Number","Total","2 000 cm³ or over",":"
"1991","Croatia","Number","Petroleum products","Total",":"
"1991","Croatia","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Croatia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Croatia","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Croatia","Number","Diesel","Total",":"
"1991","Croatia","Number","Diesel","Less than 1 400 cm³",":"
"1991","Croatia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Croatia","Number","Diesel","2 000 cm³ or over",":"
"1991","Italy","Number","Total","Total","28 519 000"
"1991","Italy","Number","Total","Less than 1 400 cm³",":"
"1991","Italy","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Italy","Number","Total","2 000 cm³ or over",":"
"1991","Italy","Number","Petroleum products","Total",":"
"1991","Italy","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Italy","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Italy","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Italy","Number","Diesel","Total",":"
"1991","Italy","Number","Diesel","Less than 1 400 cm³",":"
"1991","Italy","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Italy","Number","Diesel","2 000 cm³ or over",":"
"1991","Cyprus","Number","Total","Total","190 000"
"1991","Cyprus","Number","Total","Less than 1 400 cm³",":"
"1991","Cyprus","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Cyprus","Number","Total","2 000 cm³ or over",":"
"1991","Cyprus","Number","Petroleum products","Total",":"
"1991","Cyprus","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Cyprus","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Cyprus","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Cyprus","Number","Diesel","Total",":"
"1991","Cyprus","Number","Diesel","Less than 1 400 cm³",":"
"1991","Cyprus","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Cyprus","Number","Diesel","2 000 cm³ or over",":"
"1991","Latvia","Number","Total","Total","328 450"
"1991","Latvia","Number","Total","Less than 1 400 cm³",":"
"1991","Latvia","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Latvia","Number","Total","2 000 cm³ or over",":"
"1991","Latvia","Number","Petroleum products","Total",":"
"1991","Latvia","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Latvia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Latvia","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Latvia","Number","Diesel","Total",":"
"1991","Latvia","Number","Diesel","Less than 1 400 cm³",":"
"1991","Latvia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Latvia","Number","Diesel","2 000 cm³ or over",":"
"1991","Lithuania","Number","Total","Total","530 820"
"1991","Lithuania","Number","Total","Less than 1 400 cm³",":"
"1991","Lithuania","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Lithuania","Number","Total","2 000 cm³ or over",":"
"1991","Lithuania","Number","Petroleum products","Total",":"
"1991","Lithuania","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Lithuania","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Lithuania","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Lithuania","Number","Diesel","Total",":"
"1991","Lithuania","Number","Diesel","Less than 1 400 cm³",":"
"1991","Lithuania","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Lithuania","Number","Diesel","2 000 cm³ or over",":"
"1991","Luxembourg","Number","Total","Total","201 000"
"1991","Luxembourg","Number","Total","Less than 1 400 cm³",":"
"1991","Luxembourg","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Luxembourg","Number","Total","2 000 cm³ or over",":"
"1991","Luxembourg","Number","Petroleum products","Total",":"
"1991","Luxembourg","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Luxembourg","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Luxembourg","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Luxembourg","Number","Diesel","Total",":"
"1991","Luxembourg","Number","Diesel","Less than 1 400 cm³",":"
"1991","Luxembourg","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Luxembourg","Number","Diesel","2 000 cm³ or over",":"
"1991","Hungary","Number","Total","Total","2 015 455"
"1991","Hungary","Number","Total","Less than 1 400 cm³",":"
"1991","Hungary","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Hungary","Number","Total","2 000 cm³ or over",":"
"1991","Hungary","Number","Petroleum products","Total",":"
"1991","Hungary","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Hungary","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Hungary","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Hungary","Number","Diesel","Total",":"
"1991","Hungary","Number","Diesel","Less than 1 400 cm³",":"
"1991","Hungary","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Hungary","Number","Diesel","2 000 cm³ or over",":"
"1991","Malta","Number","Total","Total","121 699"
"1991","Malta","Number","Total","Less than 1 400 cm³",":"
"1991","Malta","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Malta","Number","Total","2 000 cm³ or over",":"
"1991","Malta","Number","Petroleum products","Total",":"
"1991","Malta","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Malta","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Malta","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Malta","Number","Diesel","Total",":"
"1991","Malta","Number","Diesel","Less than 1 400 cm³",":"
"1991","Malta","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Malta","Number","Diesel","2 000 cm³ or over",":"
"1991","Netherlands","Number","Total","Total","5 569 000"
"1991","Netherlands","Number","Total","Less than 1 400 cm³",":"
"1991","Netherlands","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Netherlands","Number","Total","2 000 cm³ or over",":"
"1991","Netherlands","Number","Petroleum products","Total",":"
"1991","Netherlands","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Netherlands","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Netherlands","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Netherlands","Number","Diesel","Total",":"
"1991","Netherlands","Number","Diesel","Less than 1 400 cm³",":"
"1991","Netherlands","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Netherlands","Number","Diesel","2 000 cm³ or over",":"
"1991","Austria","Number","Total","Total","3 100 000"
"1991","Austria","Number","Total","Less than 1 400 cm³",":"
"1991","Austria","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Austria","Number","Total","2 000 cm³ or over",":"
"1991","Austria","Number","Petroleum products","Total","2 641 000"
"1991","Austria","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Austria","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Austria","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Austria","Number","Diesel","Total","459 000"
"1991","Austria","Number","Diesel","Less than 1 400 cm³",":"
"1991","Austria","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Austria","Number","Diesel","2 000 cm³ or over",":"
"1991","Poland","Number","Total","Total","6 112 171"
"1991","Poland","Number","Total","Less than 1 400 cm³",":"
"1991","Poland","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Poland","Number","Total","2 000 cm³ or over",":"
"1991","Poland","Number","Petroleum products","Total",":"
"1991","Poland","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Poland","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Poland","Number","Petroleum products","2 000 cm³ or over",":"
"1991","Poland","Number","Diesel","Total",":"
"1991","Poland","Number","Diesel","Less than 1 400 cm³",":"
"1991","Poland","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1991","Poland","Number","Diesel","2 000 cm³ or over",":"
"1991","Portugal","Number","Total","Total","2 775 000"
"1991","Portugal","Number","Total","Less than 1 400 cm³",":"
"1991","Portugal","Number","Total","From 1 400 to 1 999 cm³",":"
"1991","Portugal","Number","Total","2 000 cm³ or over",":"
"1991","Portugal","Number","Petroleum products","Total",":"
"1991","Portugal","Number","Petroleum products","Less than 1 400 cm³",":"
"1991","Portugal","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1991","Portugal","Number","Petroleum products","2 000 cm³ or over",":"
