year,country,motor_energy,engine,cars,cars_normalized,population,pop_normalized,ratio
2017-01-01,Switzerland,Total,Total,4570800.0,153.12562814070353,8419550.0,126.15731549255678,54.3
2018-01-01,Belgium,Total,Total,5853782.0,151.4953933747412,11398589.0,114.58422591086132,51.4
2018-01-01,Bulgaria,Total,Total,2773325.0,210.57896735003797,7050034.0,80.41275611624458,39.3
2018-01-01,Czechia,Total,Total,5747913.0,238.4036914143509,10610055.0,102.39288322002619,54.2
2018-01-01,Denmark,Total,Total,2594469.0,163.17415094339623,5781190.0,112.5750646151066,44.9
2018-01-01,Germany,Total,Total,47095784.0,153.4814534788985,82792351.0,104.65097753864983,56.9
2018-01-01,Estonia,Total,Total,746464.0,308.885063559322,1319133.0,83.9891659169527,56.6
2018-01-01,Ireland,Total,Total,2182920.0,273.64728918796607,4830392.0,137.73690678848124,45.2
2018-01-01,Spain,Total,Total,24074151.0,200.68481993998,46658447.0,120.0889877178027,51.6
2018-01-01,France,Total,Total,32034000.0,136.02547770700636,66918941.0,115.31903363877736,47.9
2018-01-01,Croatia,Total,Total,1666413.0,209.61169811320755,4105493.0,86.02294032799196,40.6
2018-01-01,Italy,Total,Total,39018170.0,142.31897432156404,60483973.0,106.6842857031987,64.5
2018-01-01,Cyprus,Total,Total,550695.0,307.6508379888268,864236.0,150.91739354410595,63.7
2018-01-01,Latvia,Total,Total,707841.0,213.30984790725566,1934379.0,72.49915671591445,36.6
2018-01-01,Lithuania,Total,Total,1430520.0,290.1781005314617,2808901.0,76.04556180401916,50.9
2018-01-01,Luxembourg,Total,Total,415145.0,216.22135416666666,602005.0,158.71473767466387,69.0
2018-01-01,Hungary,Total,Total,3641823.0,187.28329852670512,9778371.0,94.25096698035233,37.2
2018-01-01,Malta,Total,Total,300140.0,275.02726081498383,475701.0,134.97744232897313,63.1
2018-01-01,Netherlands,Total,Total,8530584.0,154.84813940824108,17181084.0,115.36678615798719,49.7
2018-01-01,Austria,Total,Total,4978852.0,166.4611166833835,8822267.0,115.4019232374139,56.4
2018-01-01,Poland,Total,Total,23429016.0,445.36385835503853,37976687.0,99.83775344091076,61.7
2018-01-01,Portugal,Total,Total,5282970.0,207.01293103448276,10291027.0,102.95150207658168,51.3
2018-01-01,Romania,Total,Total,6452536.0,510.88962787015043,19530631.0,84.14242659693655,33.0
2018-01-01,Slovenia,Total,Total,1143150.0,197.68515636348545,2066880.0,103.53154739811168,55.3
2018-01-01,Slovakia,Total,Total,2321608.0,182.19493283860862,5443120.0,102.93999447392923,42.7
2018-01-01,Finland,Total,Total,3470507.0,178.9843733883445,5513130.0,110.83042861798135,62.9
2018-01-01,Sweden,Total,Total,4869979.0,135.27719444444443,10120242.0,118.68412939122244,48.1
2018-01-01,United Kingdom,Total,Total,31517597.0,152.09727342920567,66273576.0,115.95011716155992,47.6
2018-01-01,Liechtenstein,Total,Total,29949.0,177.31793960923622,38114.0,133.9589484043301,78.6
2018-01-01,Norway,Total,Total,2751949.0,170.61060136391816,5295619.0,125.09978465036158,52.0
2018-01-01,Switzerland,Total,Total,4602700.0,154.19430485762143,8484130.0,127.12497284176301,54.3
